id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
146832,81546,The Real Ghostbusters,NULL,1993-10-01 00:00:00.000,NULL,NULL,NULL,NULL,68.0000,2
146867,50357,Warlords II,NULL,1993-12-31 00:00:00.000,1,NULL,NULL,NULL,87.3050,7
146965,42506,King Arthur's World,NULL,1993-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147116,119413,Street Blaster II Pro,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147160,42295,Trinea,NULL,1993-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147210,69869,Return of the Phantom,NULL,1993-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147234,3016,Illusion of Gaia,"Journey into the dark side of an ancient civilization.

Radiating an ominous light in its path, the Chaos Comet threatens the existence of the planet. Battles erupt and a tentative peace is returned to the lands. Danger lurks as the Chaos Comet orbits and dreadful beasts lie awaiting.

In the Age of Exploration a boy named Will is born. Tragedy strikes during an expedition to the Tower of Babel separating Will from his father. Telekinetic forces awaken as Will returns to South Cape. Armed with his transformation abilities of two great warriors, Will must save the planet.

Gaia, Will's guiding spirit bestows magical powers and advice along his journey. With the help of his friends Will must battle relentless enemies and solve the puzzles of the ancient ruins. Patience and knowledge are essential to reunite this father and son.",1993-11-27 00:00:00.000,16,NULL,NULL,NULL,81.9728,40
147310,11046,Terror of the Catacombs,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147313,71138,Curse of the Catacombs,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147329,3450,Super Bomberman,"Far to the north of BomberMan's hometown, Peace Town, lies the modern metropolis Diamond City. There, the evil Carat Diamond and his cohort, scientist Dr. Mook, are holding a Robot Tournament with robots specially designed for their combat and offensive capabilities. Hoping to steal BomberMan's advanced combat capabilities, Diamond has created a fake BomberMan to go to Peace Town and kidnap the real BomberMan. Aware of Diamond's plot, Black BomberMan heads out alone to face the fake BomberMan. But Black BomberMan is defeated and his castle is taken. Somehow Black BomberMan escapes and seeks refuge with White BomberMan, and warns him of Diamond's evil plan. Soon, wave upon wave of enemy robots begin their advance toward Peace Town. Now our two heroes must join forces to overthrow the evil Diamond.",1993-04-28 00:00:00.000,7,NULL,NULL,NULL,71.2911,33
147456,8163,Disney's Goof Troop,NULL,1993-07-11 00:00:00.000,4,NULL,NULL,NULL,81.8346,42
147539,4367,Street Fighter II: Special Champion Edition,NULL,1993-12-31 00:00:00.000,2,NULL,NULL,NULL,81.3080,7
147563,1139,Castlevania: Rondo of Blood,NULL,1993-10-29 00:00:00.000,15,NULL,NULL,NULL,80.9069,84
147646,4439,Socket,NULL,1993-08-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147784,459,Simon the Sorcerer,"The story begins with the protagonist, Simon, as an ordinary teenager. His dog, ""Chippy"", discovers a chest in the loft of his house containing a spellbook titled ""Ye Olde Spellbooke"". Simon throws the book onto the floor in contempt, but a portal opens above it. Chippy goes through the portal and Simon follows. After entering the portal, Simon finds himself in another world. After escaping from some goblins who intended to eat him, he discovers that he has been brought on a quest to rescue the wizard Calypso from the evil sorcerer Sordid.",1993-01-02 00:00:00.000,14,NULL,NULL,NULL,81.2493,40
148056,39966,Numan Athletics,NULL,1993-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148101,44442,Bishoujo Janshi Suchie-Pai,NULL,1993-08-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148302,48924,Battletoads in Ragnarok's World,"Professor T. Bird and the three Battletoads, Rash, Zitz, and Pimple, are escorting Princess Angelica to her home planet using their spacecraft, the Vulture, for her to meet her father, the Terran Emperor. When Pimple and Angelica decide to take a leisurely trip on Pimple's flying car, they are ambushed and captured by the Dark Queen's ship, the Gargantua. The Dark Queen and her minions have been hiding in the dark spaces between the stars following their loss to the Galactic Corporation in the battle of Canis Major. Pimple then sends out a distress signal to the Vulture, alerting Professor T. Bird, Rash, and Zitz. Learning that the Gargantua is hidden beneath the surface of a nearby planet called Ragnarok's World, Professor T. Bird flies Rash and Zitz there in the Vulture to rescue them. Between levels, the toads receive briefing comments from Professor T. Bird, along with teasing from the Dark Queen.

The professor drops the toads to the first level, Ragnarok Canyon, the surface of the planet guarded by axe-wielding Psyko-Pigs and Dragons that the player can fly with if taken out first; its boss is the Tall Walker, which throws boulders the heroes must throw back at it while avoiding its lasers. The toads then enter the world by descending through a downward-vertical-scrolling Impact Crater, the second level named Wookie Hole, where they face threats of ravens that can cut off the toads' Turbo Cable, Retro Blasters that pop out of the wall and shoot electrical bolts, Electro Zappers that form a line of 2,000 volts of energy, and plants named Saturn Toadtraps that eat toads.

Ride levels include the third stage, the Turbo Tunnel, where the players dodges stone walls while riding on a Speed Bike and having to use ramps to get across long gaps; the fifth level, Surf City, where the player bounces on water surfaces on a ""Space Board"" while dodging logs, whirlpools, mines, and spiked balls; the seventh stage, Volkmire's Inferno, where the 'toads fly on the Toad Plane in a fire-y environment going through Force Fields and dodging fireballs and rockets; and level eleven, the Clinger-Wringer, where the toads ride on the stage's titular unicycles while being chased by a hypnotic energy orb, named the Buzzball. All of them include a section of beat 'em up gameplay, with Surf City being the location a boss fight with Big Blag, the chief of the Dark Queen's rat army that can squash the Battletoads with his weighty blubber slam, and Buzzball also serving as Clinger-Wringer's boss.",1993-06-01 00:00:00.000,NULL,NULL,NULL,NULL,71.0000,3
148442,8988,Monster Bash,NULL,1993-04-09 00:00:00.000,NULL,NULL,NULL,NULL,69.7720,5
148451,5375,Double Switch,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148464,42310,Bing Bing! Bingo,NULL,1993-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148705,158990,Taz-Mania,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148733,42387,Jutei Senki,NULL,1993-08-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149017,38184,Captain Tsubasa IV: Pro no Rival-tachi,NULL,1993-04-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149128,8532,Link: The Faces of Evil,"The story begins in Hyrule Castle, where a bored Link discusses the prospects of new adventure with King Harkinian. Soon, Link's hopes are fulfilled, as a wizard named Gwonam arrives on a magic carpet, telling them that Ganon (the series' antagonist) and his minions have taken over the island of Koridai. Although King Harkinian immediately offers aid, Gwonam explains that according to a prophecy, ""only Link can defeat Ganon"". Link is transported to Koridai and Gwonam shows him the fabled island's giant stone statues, known as the Faces of Evil, which Link must conquer. During Link's time in Koridai, Princess Zelda is kidnapped by Ganon and imprisoned in his lair.

Over the course of the game, Link proceeds through Koridai, defeating Ganon's minions and retrieving an artifact known as The Book of Koridai, which is revealed to be enough to defeat Ganon. Link confronts Ganon, who attempts to recruit him with the promise of great power. Link defeats Ganon and imprisons him in the Book of Koridai before awakening the sleeping Zelda. Gwonam appears and congratulates Link on imprisoning Ganon. He shows the two a rapidly recovering Koridai and declares Link the island's hero. However, Zelda refuses to kiss him as a reward.",1993-10-10 00:00:00.000,2,NULL,NULL,NULL,39.8809,6
149162,38130,Doraemon: Nobita to Yousei no Kuni,NULL,1993-02-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149229,38147,Conveni Wars Barcode Battler Senki: Super Senshi Shutsugeki seyo!,NULL,1993-05-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149256,45767,OutRun 2019,NULL,1993-03-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149276,45939,Hanna Barbera's Cartoon Carnival,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149285,45934,Cyber Soldier Sharaku,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149303,42263,Super Power League,NULL,1993-08-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149343,5358,Android Assault: The Revenge of Bari-Arm,NULL,1993-07-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149368,14241,Alien Breed II: The Horror Continues,"It's been nine long years since the first outbreak when Inter Planetary Corps members Johnson and Stone crushed an alien invasion on a remote space research station. For nine years the horror has ceased. Times have changed in many ways - the threat of war no longer hangs like a dark shroud over the Federation colonies, every member aware of the possibility of invasion, everyone afraid, every one now together... safe.

The IPC has now grown, strengthened, mainly due to the alliance of the six major races in the Federation colonies. Because of this, the IPC became more respected due to the fact that one race were far more likely to respect the law if one of their own was giving the orders. Problems, it seemed, were long gone and the Federation could look forward to an indefinite peace. But Johnson and Stone, those heroes who witnessed such terror, could not rest easy...

Reports of problems at Federation Colony Alpha-Five, home of several hundred crew members, has been transmitting emergency signals for the past few hours. Federation HQ fears the worst, it's almost as if history is repeating itself. The four strongest members of the IPC's marine force are called together, but just two will make the journey to FCA5 - their mission brief unclear. The horror is about to continue.",1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,64.4738,5
149412,42293,Battle Dodgeball II,NULL,1993-07-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149437,38146,Daibakushou: Jinsei Gekijou - Doki-doki Seishun-hen,NULL,1993-07-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149468,8533,Zelda: The Wand of Gamelon,"King Harkinian announces his plan to aid Duke Onkled of Gamelon, who is under attack by Ganon, and orders Zelda to send Link for backup if she does not hear from him within a month. A month passes without word from the King, so Zelda sends Link to find him. Unfortunately, he too goes missing, so Zelda ventures off to Gamelon to find both Link and the King, accompanied by her elderly nursemaid Impa.

During Zelda's time in Gamelon, Impa discovers that King Harkinian has been captured, and that Link has engaged in a battle, the outcome of which is unclear. As she adventures across the island, Zelda defeats many of Ganon's minions and frees a woman named Lady Alma, who gives Zelda a canteen that she claims Link gave her in exchange for a kiss. On reaching Duke Onkled's palace, it is revealed that the Duke has betrayed the King and is working for Ganon. Zelda storms the palace, kills Ganon's henchmen, and saves a prisoner named Lord Kiro (sometimes known as Fari) who used to work for King Harkinian. Kiro reveals the secret entrance to Onkled's chamber, and when they confront him he reveals the entrance to Reesong Palace, where Ganon has taken residence.

Zelda travels to the Shrine of Gamelon to obtain the Wand needed to defeat Ganon, then makes her way to Reesong Palace where she fights him. After incapacitating Ganon with the Wand, she rescues her father. Back at Hyrule Castle, Duke Onkled is turned over to the king, begging for mercy. He is arrested and the King orders him to scrub all the floors in Hyrule as punishment. Although Link's whereabouts are still unknown, a comment by Lady Alma prompts Zelda to throw her mirror against the wall, and as it smashes, Link magically materializes, seemingly having been trapped in the mirror. They begin laughing, as all is well once again.",1993-10-10 00:00:00.000,2,NULL,NULL,NULL,39.8390,6
149561,42254,Dragon's Earth,NULL,1993-01-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149704,12780,Starlord,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149721,15906,Dual Orb,NULL,1993-04-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149747,39559,Blood Warrior,NULL,1993-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149753,42275,Gekitotsu Dangan Jidousha Kessen: Battle Mobile,NULL,1993-06-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149771,38366,Boxing Legends of the Ring,NULL,1993-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149817,64106,Gegege no Kitarou: Fukkatsu! Tenma Daiou,NULL,1993-02-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149859,38173,Hakunetsu Pro Yakyuu '94 Ganba League 3,NULL,1993-12-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149927,37256,Winter Olympic Games: Lillehammer '94,NULL,1993-12-01 00:00:00.000,NULL,NULL,NULL,NULL,30.0000,1
149981,50051,Megami Tensei Gaiden - Last Bible II,NULL,1993-11-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150161,46394,Arcus I-II-III,NULL,1993-08-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150235,2529,Dungeon Hack,NULL,1993-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
150241,2466,Dark Sun: Shattered Lands,NULL,1993-12-31 00:00:00.000,1,NULL,NULL,NULL,80.0000,6
150256,11306,Championship Manager '93,NULL,1993-07-01 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
150389,19237,Jetpack,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150625,9232,Pirates! Gold,NULL,1993-12-31 00:00:00.000,2,NULL,NULL,NULL,89.8144,10
150948,13079,Sleepwalker,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150998,37740,Monopoly,NULL,1993-03-05 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
151002,15451,Ys IV: Mask of the Sun,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151315,42281,Battle Master: Kyuukyoku no Senshi-tachi,NULL,1993-11-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151390,37962,Kikuni Masahiko no Jantoushi Dora-ou,NULL,1993-03-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151705,91094,Battletoads / Double Dragon: The Ultimate Team,"Following her crushing defeat at the hands of the Battletoads on Ragnarok's World, the humiliated Dark Queen hightailed it to the outer reaches of the universe. Months have passed... and the Queen's parting threat of revenge has become a distant memory to Professor T. Bird and the Battletoads - Zitz, Rash and Pimple.

However, when a mysterious energy beam from outer space renders Earth's military might powerless, and a city-sized spaceship called the Colossus smashes out of the moon, the Professor knows it has to be the Dark Queen trying her latest galaxy-dominating plan.

He's right, of course, but what he doesn't realize is that the shady lady's taking no chances this time, and she's cunningly teamed up with the equally shady Shadow Boss! This means that the Battletoads will not only have to fight the Queen and her sidekicks, General Slaughter, Big Blag and Robo Manus - but Abobo and Roper, the Shadow Boss's minions, as well!

So, that's how it stands 'toads: the Dark Queen's got herself some serious back-up and now she's comin' to take over your Earth - what're ya gonna do about it? First of all you're gonna get the sides EVEN! Those terrific twins, Billy and Jimmy Lee, otherwise known as the Double Dragon, are just rarin' to get in on the action, 'specially since the Shadow Boss is their archest of enemies!",1993-12-01 00:00:00.000,NULL,NULL,NULL,NULL,71.0000,2
151721,37990,Honkaku Mahjong: Tetsuman,NULL,1993-09-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151848,134080,Teenage Mutant Ninja Turtles: Tournament Fighters,NULL,1993-09-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151868,134079,Teenage Mutant Ninja Turtles: Tournament Fighters,"A tournament has been organized and many fighters have entered, Shredder being one of them. The Turtles decide to participate in order to stop their nemesis as well as proving their strength in the tournament.",1993-09-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151888,1709,Mario & Wario,"One day, Mario, Luigi, Peach and Yoshi came to the Fairy's Forest in search of its fabled fairy of fortune, but Luigi got lost, causing the other three to get separated. Suddenly, a bucket landed on Mario's head, blocking his eyesight. The perpetrator was Wario, up high and out of reach in his personal plane, the Bulldog. The elusive fairy, Wanda, witnessed this crooked event and vowed to somehow reunite Mario and the team with Luigi.",1993-08-27 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
152115,19188,MechWarrior,NULL,1993-02-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152192,42502,Mario's Early Years! Fun with Letters,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152233,45657,Buggy Run,NULL,1993-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152311,2834,The Itchy & Scratchy Game,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152387,27525,Lamborghini: American Challenge,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,37.0000,2
152693,1177,Lufia & the Fortress of Doom,NULL,1993-06-25 00:00:00.000,5,NULL,NULL,NULL,63.8403,11
152741,5405,NHL '94,NULL,1993-10-01 00:00:00.000,1,NULL,NULL,NULL,74.1601,11
152790,42386,Miracle Girls,NULL,1993-10-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152809,10685,BioMetal,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152820,78146,Hook,NULL,1993-07-01 00:00:00.000,NULL,NULL,NULL,NULL,70.5272,7
152823,42735,Battle Clash,NULL,1993-07-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152964,82019,Alien Vs Predator,"The game is set on the planet Vega 4 in the city of New Shanghai. A work crew performing underground construction discovers a colony of Aliens which attack them and then quickly moved to the surface. The city is quickly overcome by the Aliens, but the citizens send out a distress signal to Earth which is also received by a passing Predator ship. The Predators decide to hunt the Aliens on Vega 4, seeing them as challenging prey.

The player battles through six stages, fighting various types of Aliens and bosses. Many of the boss enemies are Aliens which have gestated in different types of animals and thus demonstrate characteristics of those animals. These include an aquatic Alien that emerges from a dolphin, a primate-like Alien gestated in an ape, a winged Alien gestated in a bat, and a snake-like Alien. After battling the Aliens on Vega 4 the player Predator travels to the Orion Nebula for the final stage and battles the Alien queen.",1993-01-08 00:00:00.000,NULL,NULL,NULL,NULL,43.0172,8
152969,172063,Uncle Buddy's Phantom Funhouse,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153027,44430,Final Set,NULL,1993-09-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153171,48921,Raging Fighter,NULL,1993-07-30 00:00:00.000,NULL,NULL,NULL,NULL,67.0000,0
153317,46577,Cosmology of Kyoto,NULL,1993-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153603,7804,Bubsy in Claws Encounters of the Furred Kind,NULL,1993-05-01 00:00:00.000,2,NULL,NULL,NULL,45.8259,23
153691,8132,Daffy Duck: The Marvin Missions,NULL,1993-10-01 00:00:00.000,1,NULL,NULL,NULL,59.6535,5
153799,41206,Acid Runner,NULL,1993-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153909,89204,Dragon Quest I & II,NULL,1993-12-18 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
153988,42397,Ryuuki Heidan Danzarb,NULL,1993-04-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154333,18613,GP-1,"GP-1 is a motorcycle racing game developed by Genki and published by Atlus for the SNES, which was released in 1993.",1993-06-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154396,4476,Power Instinct,The time has come for the Gouketsuji clan to celebrate their fighting tournament. Every 5 years the clan (which has spread all over the world) celebrates a one-on-one fighting tournament to see which family gets to rule and now you get to take part in the contest.,1993-11-01 00:00:00.000,NULL,NULL,NULL,NULL,53.2653,6
154447,12700,Nick Faldo's Championship Golf,NULL,1993-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
154583,68397,Family Feud,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154659,94715,Pyramid Patrol,"In the year 2035, humanity discovers a giant pyramid on the planet Mars. It turns out to have been created by the ancient people of Mu, whose advanced civilization had been forgotten by Earth, and who counterattack following humanity's intrusion.",1993-08-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154715,38189,The Great Battle III,NULL,1993-03-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154731,63314,Crayon Shin-Chan: Ora to Wanpaku Gokko dazo,NULL,1993-10-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155057,4859,Inspector Gadget,NULL,1993-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155065,94829,The Incredible Hulk,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155921,10718,Prehistorik 2,NULL,1993-01-01 00:00:00.000,4,NULL,NULL,NULL,80.9823,25
155954,134299,Jurassic Park,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156052,42648,Rocky Rodent,NULL,1993-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156074,6405,Gunstar Heroes,NULL,1993-09-09 00:00:00.000,14,NULL,60.0000,1,85.1142,46
156474,172040,Shining Flower: HikaruHana,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157002,71929,Virtual Murder 2: The Magic Death,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157241,46238,Blaster Master 2,NULL,1993-07-16 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
157918,36899,Kunio-kun no Dodgeball Da yo Zenin Shuugou!: Tournament Special,You play dodge ball.,1993-08-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158218,8307,Lemmings 2: The Tribes,NULL,1993-12-31 00:00:00.000,14,NULL,NULL,NULL,89.5282,30
158274,117027,Houma Hunter Lime,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158366,46593,Tinhead,NULL,1993-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158619,2306,The Amazon Trail,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158722,5394,Iron Helix,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158897,19734,Virtua Fighter,"Once in the Shōwa period, the defunct Japanese army intended to approach Henry Pu-yi, the last Emperor of the Ching Dynasty in their effort to take advantages. However, they were defeated by the Imperial guards who utilized the martial art called Hakkyoku-ken. During World War II, the Japanese army research the mysteries of Hakkyoku-ken to create supersoldiers, developing the ultimate martial art.

Approximately half a century has passed since then, the ultimate World Fighting Tournament is about to start, and all kinds of fighters from around the world engage to determine the world's best. Behind the Tournament, however, there exists an intrigue designed by a sinister syndicate.",1993-10-01 00:00:00.000,NULL,NULL,NULL,NULL,52.1723,24
159030,6564,Rock n' Roll Racing,NULL,1993-06-04 00:00:00.000,14,NULL,80.0000,1,82.3625,50
159292,46546,World Series Baseball,NULL,1993-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159299,7987,The Ren & Stimpy Show: Buckeroo$!,NULL,1993-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159307,48209,The Ren & Stimpy Show: Buckeroo$!,NULL,1993-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159846,15889,Albert Odyssey,"Players assume the role of Albert, the young heroic swordsman who lives in a fantasy world filled with monsters and mythical creatures. While much of the world remains in relative peace following a great war many years before, a military faction led by the dark magician Globus has emerged to conquer the newly pacified nations and expand their empire. With the help of Albert's friends as well as hired mercenaries, the player must travel the world and eventually confront Golbus and his forces to prevent another large-scale conflict.",1993-03-05 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
159905,48350,Kero Kero Keroppi no Daibouken 2: Donuts Ike ha Oosawagi,NULL,1993-03-19 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
160333,75888,Godzilla,The game's opening shows a backstory to Godzilla (a summary of the events of the original 1954 Godzilla film).,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160372,8564,Fighter's History,NULL,1993-03-01 00:00:00.000,NULL,NULL,NULL,NULL,59.6235,5
160505,8491,Bio Menace,NULL,1993-08-03 00:00:00.000,7,NULL,NULL,NULL,69.8846,12
160565,46390,Gambler Jiko Chuushinha 2 Gekitou! Tokyo Mahjong Land Hen,NULL,1993-01-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160656,7670,The Labyrinth of Time,NULL,1993-06-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
160911,38418,Super Godzilla,"When King Ghidorah suddenly attacks Osaka, the military deploys the Super X II to locate Godzilla, and they use a transmitter to control the mutant dinosaur. Godzilla is led to Osaka, where he fights and kills King Ghidorah. Immediately afterwards, Ghidorah's body vanishes and an alien spaceship appears. The invaders reveal that they were controlling Ghidorah, and demand that the human race surrender. Meanwhile, another Godzilla appears in Mt. Fuji, and the Super X II lures the real Godzilla there to fight it. Godzilla confronts the new Godzilla, who is revealed to be Mechagodzilla wearing an artificial skin. During Godzilla's fight with the robot, the aliens kidnap Dr. Shiragami and take him to Lake Ashino. Godzilla goes there to rescue the professor, and is confronted by Biollante, his plant-like clone. After defeating Biollante, the Super X II rescues Shiragami, it is revealed that the doctor had recovered DNA samples of Godzilla and King Ghidorah and had been experimenting on them to create a serum that enhances the physical attributes of any being. However, the aliens invaded his laboratory and stole the samples, using them to create Biollante.

Dr. Shiragami injects some of the serum into Godzilla, making him stronger. The aliens unleash Battra in Yokohama, and it lays an egg that is threatening to hatch. Godzilla travels to Yokohama, kills Battra, and destroys the egg before it can hatch. King Ghidorah soon returns as Mecha-King Ghidorah, having been resurrected by the aliens, and begins to attack Yokohama. The aliens reveal that they have hidden several capsules around the city that are holding Shiragami's serum. If Godzilla can find them all before Mecha-King Ghidorah destroys fifty percent of the city, he will mutate into a more powerful form. He succeeds, and confronts Mecha-King Ghidorah. The cyborg monster is easily outmatched by Godzilla's newfound power and is destroyed. However, the battle is far from over. The aliens travel to China, where they awaken an ancient creature called Bagan and inject him with sample of the serum, making him just as powerful as Godzilla. The two titans battle in the ruins of Yokohama, and Bagan proves to be more challenging than all the other monsters he faced. Eventually, Godzilla bests Bagan, and the aliens retreat, but not before promising revenge. The serum eventually wears off, and Godzilla returns to his original form. The Super X II disables the transmitter, releasing Godzilla from their control, and the mutant dinosaur returns to the ocean with humanity indebted to him for his aide.",1993-12-23 00:00:00.000,NULL,NULL,NULL,NULL,56.2637,5
161026,2524,Eye of the Beholder III: Assault on Myth Drannor,NULL,1993-12-31 00:00:00.000,4,NULL,NULL,NULL,71.6547,5
161123,48115,Kid Klown in Night Mayor World,NULL,1993-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161238,46402,Ranma ½: Byakuran Aika,NULL,1993-05-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161276,176096,ESPN Baseball Tonight,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161342,8212,Fury of the Furries,NULL,1993-11-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
161405,956,Duke Nukem II,NULL,1993-12-03 00:00:00.000,9,NULL,NULL,NULL,70.4869,21
162616,77392,Allan Border's Cricket,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162650,43322,Sonic the Hedgehog Chaos,"The storyline to Sonic Chaos, like most Sonic stories, revolves around Dr. Robotnik and his quest for world domination via the mythical Chaos Emeralds. The Emeralds are the source of vitality for all living things, but they could be turned into nuclear bombs and laser weapons in the hands of the rotten Dr. Robotnik.",1993-10-25 00:00:00.000,2,NULL,NULL,NULL,69.8889,15
162808,4504,Saturday Night Slam Masters,NULL,1993-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162859,2162,Zombies Ate My Neighbors,NULL,1993-09-01 00:00:00.000,21,NULL,NULL,NULL,81.8342,65
163175,13057,Top Gear 2,NULL,1993-08-08 00:00:00.000,NULL,NULL,NULL,NULL,57.2110,10
163368,16369,Golden Axe III,NULL,1993-06-25 00:00:00.000,7,NULL,NULL,NULL,78.6224,34
